hofID,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
thomsbo01h,1973,BBWAA,380,285,3,N,Player,
mcdougi01h,1973,BBWAA,380,285,2,N,Player,
richabo01h,1973,BBWAA,380,285,2,N,Player,
wertzvi01h,1973,BBWAA,380,285,2,N,Player,
burgesm01h,1973,BBWAA,380,285,1,N,Player,
haddiha01h,1973,BBWAA,380,285,1,N,Player,
clemero01h,1973,Special Election,,,,Y,Player,
evansbi99h,1973,Veterans,,,,Y,Umpire,
irvinmo01h,1973,Negro League,,,,Y,Player,
kellyge01h,1973,Veterans,,,,Y,Player,
welchmi01h,1973,Veterans,,,,Y,Player,
mantlmi01h,1974,BBWAA,365,274,322,Y,Player,
fordwh01h,1974,BBWAA,365,274,284,Y,Player,
roberro01h,1974,BBWAA,365,274,224,N,Player,
kinerra01h,1974,BBWAA,365,274,215,N,Player,
hodgegi01h,1974,BBWAA,365,274,198,N,Player,
lemonbo01h,1974,BBWAA,365,274,190,N,Player,
slaugen01h,1974,BBWAA,365,274,145,N,Player,
reesepe01h,1974,BBWAA,365,274,141,N,Player,
matheed01h,1974,BBWAA,365,274,118,N,Player,
rizzuph01h,1974,BBWAA,365,274,111,N,Player,
snidedu01h,1974,BBWAA,365,274,111,N,Player,
schoere01h,1974,BBWAA,365,274,110,N,Player,
reynoal01h,1974,BBWAA,365,274,101,N,Player,
kellge01h,1974,BBWAA,365,274,94,N,Player,
foxne01h,1974,BBWAA,365,274,79,N,Player,
marisro01h,1974,BBWAA,365,274,78,N,Player,
newhoha01h,1974,BBWAA,365,274,73,N,Player,
cavarph01h,1974,BBWAA,365,274,61,N,Player,
ashburi01h,1974,BBWAA,365,274,56,N,Player,
darkal01h,1974,BBWAA,365,274,54,N,Player,
sainjo01h,1974,BBWAA,365,274,51,N,Player,
larsedo01h,1974,BBWAA,365,274,29,N,Player,
kluszte01h,1974,BBWAA,365,274,28,N,Player,
vernomi01h,1974,BBWAA,365,274,27,N,Player,
howarel01h,1974,BBWAA,365,274,19,N,Player,
erskica01h,1974,BBWAA,365,274,11,N,Player,
coopewa01h,1974,BBWAA,365,274,9,N,Player,
haddiha01h,1974,BBWAA,365,274,8,N,Player,
burdele01h,1974,BBWAA,365,274,7,N,Player,
newcodo01h,1974,BBWAA,365,274,7,N,Player,
thomsbo01h,1974,BBWAA,365,274,6,N,Player,
lawve01h,1974,BBWAA,365,274,5,N,Player,
richabo01h,1974,BBWAA,365,274,5,N,Player,
groatdi01h,1974,BBWAA,365,274,4,N,Player,
mcmilro01h,1974,BBWAA,365,274,4,N,Player,
piercbi02h,1974,BBWAA,365,274,4,N,Player,
mcdougi01h,1974,BBWAA,365,274,3,N,Player,
raschvi01h,1974,BBWAA,365,274,3,N,Player,
shantbo01h,1974,BBWAA,365,274,3,N,Player,
simmocu01h,1974,BBWAA,365,274,3,N,Player,
virdobi01h,1974,BBWAA,365,274,3,N,Player,
burgesm01h,1974,BBWAA,365,274,2,N,Player,
colavro01h,1974,BBWAA,365,274,2,N,Player,
wertzvi01h,1974,BBWAA,365,274,2,N,Player,
bellco99h,1974,Negro League,,,,Y,Player,
bottoji01h,1974,Veterans,,,,Y,Player,
conlajo01h,1974,Veterans,,,,Y,Umpire,
thompsa01h,1974,Veterans,,,,Y,Player,
kinerra01h,1975,BBWAA,362,272,273,Y,Player,
roberro01h,1975,BBWAA,362,272,263,N,Player,
lemonbo01h,1975,BBWAA,362,272,233,N,Player,
hodgegi01h,1975,BBWAA,362,272,188,N,Player,
slaugen01h,1975,BBWAA,362,272,177,N,Player,
newhoha01h,1975,BBWAA,362,272,155,N,Player,
reesepe01h,1975,BBWAA,362,272,154,N,Player,
matheed01h,1975,BBWAA,362,272,148,N,Player,
cavarph01h,1975,BBWAA,362,272,129,N,Player,
snidedu01h,1975,BBWAA,362,272,129,N,Player,
sainjo01h,1975,BBWAA,362,272,123,N,Player,
rizzuph01h,1975,BBWAA,362,272,117,N,Player,
kellge01h,1975,BBWAA,362,272,114,N,Player,
schoere01h,1975,BBWAA,362,272,94,N,Player,
ashburi01h,1975,BBWAA,362,272,76,N,Player,
drysddo01h,1975,BBWAA,362,272,76,N,Player,
foxne01h,1975,BBWAA,362,272,76,N,Player,
marisro01h,1975,BBWAA,362,272,70,N,Player,
darkal01h,1975,BBWAA,362,272,48,N,Player,
raschvi01h,1975,BBWAA,362,272,37,N,Player,
kluszte01h,1975,BBWAA,362,272,33,N,Player,
howarel01h,1975,BBWAA,362,272,23,N,Player,
larsedo01h,1975,BBWAA,362,272,23,N,Player,
vernomi01h,1975,BBWAA,362,272,22,N,Player,
coopewa01h,1975,BBWAA,362,272,13,N,Player,
burdele01h,1975,BBWAA,362,272,11,N,Player,
newcodo01h,1975,BBWAA,362,272,11,N,Player,
thomsbo01h,1975,BBWAA,362,272,10,N,Player,
boyerke01h,1975,BBWAA,362,272,9,N,Player,
haddiha01h,1975,BBWAA,362,272,8,N,Player,
whitewi01h,1975,BBWAA,362,272,7,N,Player,
lawve01h,1975,BBWAA,362,272,6,N,Player,
wertzvi01h,1975,BBWAA,362,272,5,N,Player,
groatdi01h,1975,BBWAA,362,272,4,N,Player,
podrejo01h,1975,BBWAA,362,272,3,N,Player,
colavro01h,1975,BBWAA,362,272,1,N,Player,
virdobi01h,1975,BBWAA,362,272,1,N,Player,
averiea01h,1975,Veterans,,,,Y,Player,
harribu01h,1975,Veterans,,,,Y,Manager,
hermabi01h,1975,Veterans,,,,Y,Player,
johnsju99h,1975,Negro League,,,,Y,Player,
roberro01h,1976,BBWAA,388,291,337,Y,Player,
lemonbo01h,1976,BBWAA,388,291,305,Y,Player,
hodgegi01h,1976,BBWAA,388,291,233,N,Player,
slaugen01h,1976,BBWAA,388,291,197,N,Player,
matheed01h,1976,BBWAA,388,291,189,N,Player,
reesepe01h,1976,BBWAA,388,291,186,N,Player,
foxne01h,1976,BBWAA,388,291,174,N,Player,
snidedu01h,1976,BBWAA,388,291,159,N,Player,
rizzuph01h,1976,BBWAA,388,291,149,N,Player,
kellge01h,1976,BBWAA,388,291,129,N,Player,
schoere01h,1976,BBWAA,388,291,129,N,Player,
drysddo01h,1976,BBWAA,388,291,114,N,Player,
marisro01h,1976,BBWAA,388,291,87,N,Player,
ashburi01h,1976,BBWAA,388,291,85,N,Player,
darkal01h,1976,BBWAA,388,291,62,N,Player,
coopewa01h,1976,BBWAA,388,291,56,N,Player,
howarel01h,1976,BBWAA,388,291,55,N,Player,
vernomi01h,1976,BBWAA,388,291,52,N,Player,
kluszte01h,1976,BBWAA,388,291,50,N,Player,
larsedo01h,1976,BBWAA,388,291,47,N,Player,
facero01h,1976,BBWAA,388,291,23,N,Player,
burdele01h,1976,BBWAA,388,291,21,N,Player,
newcodo01h,1976,BBWAA,388,291,21,N,Player,
boyerke01h,1976,BBWAA,388,291,15,N,Player,
crandde01h,1976,BBWAA,388,291,15,N,Player,
lawve01h,1976,BBWAA,388,291,9,N,Player,
thomsbo01h,1976,BBWAA,388,291,9,N,Player,
haddiha01h,1976,BBWAA,388,291,8,N,Player,
groatdi01h,1976,BBWAA,388,291,7,N,Player,
whitewi01h,1976,BBWAA,388,291,7,N,Player,
wertzvi01h,1976,BBWAA,388,291,5,N,Player,
podrejo01h,1976,BBWAA,388,291,2,N,Player,
charlos99h,1976,Negro League,,,,Y,Player,
connoro01h,1976,Veterans,,,,Y,Player,
hubbaca99h,1976,Veterans,,,,Y,Umpire,
lindsfr01h,1976,Veterans,,,,Y,Player,
bankser01h,1977,BBWAA,383,288,321,Y,Player,
matheed01h,1977,BBWAA,383,288,239,N,Player,
hodgegi01h,1977,BBWAA,383,288,224,N,Player,
slaugen01h,1977,BBWAA,383,288,222,N,Player,
snidedu01h,1977,BBWAA,383,288,212,N,Player,
drysddo01h,1977,BBWAA,383,288,197,N,Player,
reesepe01h,1977,BBWAA,383,288,163,N,Player,
foxne01h,1977,BBWAA,383,288,152,N,Player,
bunniji01h,1977,BBWAA,383,288,146,N,Player,
kellge01h,1977,BBWAA,383,288,141,N,Player,
ashburi01h,1977,BBWAA,383,288,139,N,Player,
schoere01h,1977,BBWAA,383,288,105,N,Player,
burdele01h,1977,BBWAA,383,288,85,N,Player,
marisro01h,1977,BBWAA,383,288,82,N,Player,
darkal01h,1977,BBWAA,383,288,66,N,Player,
kuennha01h,1977,BBWAA,383,288,57,N,Player,
kluszte01h,1977,BBWAA,383,288,55,N,Player,
vernomi01h,1977,BBWAA,383,288,52,N,Player,
coopewa01h,1977,BBWAA,383,288,45,N,Player,
howarel01h,1977,BBWAA,383,288,43,N,Player,
newcodo01h,1977,BBWAA,383,288,43,N,Player,
larsedo01h,1977,BBWAA,383,288,39,N,Player,
facero01h,1977,BBWAA,383,288,33,N,Player,
floodcu01h,1977,BBWAA,383,288,16,N,Player,
boyerke01h,1977,BBWAA,383,288,14,N,Player,
thomsbo01h,1977,BBWAA,383,288,10,N,Player,
crandde01h,1977,BBWAA,383,288,8,N,Player,
haddiha01h,1977,BBWAA,383,288,7,N,Player,
lawve01h,1977,BBWAA,383,288,5,N,Player,
groatdi01h,1977,BBWAA,383,288,4,N,Player,
wertzvi01h,1977,BBWAA,383,288,4,N,Player,
whitewi01h,1977,BBWAA,383,288,4,N,Player,
pascuca02h,1977,BBWAA,383,288,3,N,Player,
podrejo01h,1977,BBWAA,383,288,3,N,Player,
dihigma99h,1977,Negro League,,,,Y,Player,
lloydpo99h,1977,Negro League,,,,Y,Player,
lopezal01h,1977,Veterans,,,,Y,Manager,
rusieam01h,1977,Veterans,,,,Y,Player,
seweljo01h,1977,Veterans,,,,Y,Player,
matheed01h,1978,BBWAA,379,285,301,Y,Player,
slaugen01h,1978,BBWAA,379,285,261,N,Player,
snidedu01h,1978,BBWAA,379,285,254,N,Player,
hodgegi01h,1978,BBWAA,379,285,226,N,Player,
drysddo01h,1978,BBWAA,379,285,219,N,Player,
bunniji01h,1978,BBWAA,379,285,181,N,Player,
reesepe01h,1978,BBWAA,379,285,169,N,Player,
ashburi01h,1978,BBWAA,379,285,158,N,Player,
wilheho01h,1978,BBWAA,379,285,158,N,Player,
foxne01h,1978,BBWAA,379,285,149,N,Player,
schoere01h,1978,BBWAA,379,285,130,N,Player,
willsma01h,1978,BBWAA,379,285,115,N,Player,
marisro01h,1978,BBWAA,379,285,83,N,Player,
burdele01h,1978,BBWAA,379,285,76,N,Player,
vernomi01h,1978,BBWAA,379,285,66,N,Player,
darkal01h,1978,BBWAA,379,285,60,N,Player,
kuennha01h,1978,BBWAA,379,285,58,N,Player,
kluszte01h,1978,BBWAA,379,285,51,N,Player,
newcodo01h,1978,BBWAA,379,285,48,N,Player,
howarel01h,1978,BBWAA,379,285,41,N,Player,
larsedo01h,1978,BBWAA,379,285,32,N,Player,
facero01h,1978,BBWAA,379,285,27,N,Player,
mazerbi01h,1978,BBWAA,379,285,23,N,Player,
boyerke01h,1978,BBWAA,379,285,18,N,Player,
floodcu01h,1978,BBWAA,379,285,8,N,Player,
haddiha01h,1978,BBWAA,379,285,7,N,Player,
crandde01h,1978,BBWAA,379,285,6,N,Player,
lawve01h,1978,BBWAA,379,285,6,N,Player,
thomsbo01h,1978,BBWAA,379,285,5,N,Player,
wertzvi01h,1978,BBWAA,379,285,4,N,Player,
groatdi01h,1978,BBWAA,379,285,3,N,Player,
malonji01h,1978,BBWAA,379,285,2,N,Player,
boyercl02h,1978,BBWAA,379,285,1,N,Player,
mclaide01h,1978,BBWAA,379,285,1,N,Player,
pascuca02h,1978,BBWAA,379,285,1,N,Player,
grantmu01h,1978,BBWAA,379,285,0,N,Player,
ramospe01h,1978,BBWAA,379,285,0,N,Player,
jossad01h,1978,Veterans,,,,Y,Player,
macphla99h,1978,Veterans,,,,Y,Pioneer/Executive,
mayswi01h,1979,BBWAA,432,324,409,Y,Player,
snidedu01h,1979,BBWAA,432,324,308,N,Player,
slaugen01h,1979,BBWAA,432,324,297,N,Player,
hodgegi01h,1979,BBWAA,432,324,242,N,Player,
drysddo01h,1979,BBWAA,432,324,233,N,Player,
foxne01h,1979,BBWAA,432,324,174,N,Player,
wilheho01h,1979,BBWAA,432,324,168,N,Player,
willsma01h,1979,BBWAA,432,324,166,N,Player,
schoere01h,1979,BBWAA,432,324,159,N,Player,
bunniji01h,1979,BBWAA,432,324,147,N,Player,
ashburi01h,1979,BBWAA,432,324,130,N,Player,
marisro01h,1979,BBWAA,432,324,127,N,Player,
aparilu01h,1979,BBWAA,432,324,120,N,Player,
vernomi01h,1979,BBWAA,432,324,88,N,Player,
darkal01h,1979,BBWAA,432,324,80,N,Player,
kuennha01h,1979,BBWAA,432,324,63,N,Player,
kluszte01h,1979,BBWAA,432,324,58,N,Player,
burdele01h,1979,BBWAA,432,324,53,N,Player,
larsedo01h,1979,BBWAA,432,324,53,N,Player,
newcodo01h,1979,BBWAA,432,324,52,N,Player,
mazerbi01h,1979,BBWAA,432,324,36,N,Player,
facero01h,1979,BBWAA,432,324,35,N,Player,
howarel01h,1979,BBWAA,432,324,30,N,Player,
boyerke01h,1979,BBWAA,432,324,20,N,Player,
floodcu01h,1979,BBWAA,432,324,14,N,Player,
thomsbo01h,1979,BBWAA,432,324,11,N,Player,
crandde01h,1979,BBWAA,432,324,9,N,Player,
lawve01h,1979,BBWAA,432,324,9,N,Player,
haddiha01h,1979,BBWAA,432,324,8,N,Player,
howarfr01h,1979,BBWAA,432,324,6,N,Player,
perraro01h,1979,BBWAA,432,324,6,N,Player,
pappami01h,1979,BBWAA,432,324,5,N,Player,
boyercl02h,1979,BBWAA,432,324,3,N,Player,
mclaide01h,1979,BBWAA,432,324,3,N,Player,
malonji01h,1979,BBWAA,432,324,2,N,Player,
callijo01h,1979,BBWAA,432,324,1,N,Player,
lanieha01h,1979,BBWAA,432,324,1,N,Player,
shortch02h,1979,BBWAA,432,324,1,N,Player,
ageeto01h,1979,BBWAA,432,324,0,N,Player,
allenbe01h,1979,BBWAA,432,324,0,N,Player,
alleyge01h,1979,BBWAA,432,324,0,N,Player,
beaucji01h,1979,BBWAA,432,324,0,N,Player,
bolinbo01h,1979,BBWAA,432,324,0,N,Player,
culpra01h,1979,BBWAA,432,324,0,N,Player,
fisheed02h,1979,BBWAA,432,324,0,N,Player,
gladdfr01h,1979,BBWAA,432,324,0,N,Player,
mayje01h,1979,BBWAA,432,324,0,N,Player,
paganjo01h,1979,BBWAA,432,324,0,N,Player,
pepitjo01h,1979,BBWAA,432,324,0,N,Player,
reeseri01h,1979,BBWAA,432,324,0,N,Player,
stahlla01h,1979,BBWAA,432,324,0,N,Player,
stephjo03h,1979,BBWAA,432,324,0,N,Player,
stewaji01h,1979,BBWAA,432,324,0,N,Player,
torboje01h,1979,BBWAA,432,324,0,N,Player,
gileswa99h,1979,Veterans,,,,Y,Pioneer/Executive,
wilsoha01h,1979,Veterans,,,,Y,Player,
kalinal01h,1980,BBWAA,385,289,340,Y,Player,
snidedu01h,1980,BBWAA,385,289,333,Y,Player,
drysddo01h,1980,BBWAA,385,289,238,N,Player,
hodgegi01h,1980,BBWAA,385,289,230,N,Player,
wilheho01h,1980,BBWAA,385,289,209,N,Player,
bunniji01h,1980,BBWAA,385,289,177,N,Player,
schoere01h,1980,BBWAA,385,289,164,N,Player,
foxne01h,1980,BBWAA,385,289,161,N,Player,
willsma01h,1980,BBWAA,385,289,146,N,Player,
ashburi01h,1980,BBWAA,385,289,134,N,Player,
aparilu01h,1980,BBWAA,385,289,124,N,Player,
marisro01h,1980,BBWAA,385,289,111,N,Player,
vernomi01h,1980,BBWAA,385,289,96,N,Player,
kuennha01h,1980,BBWAA,385,289,83,N,Player,
burdele01h,1980,BBWAA,385,289,66,N,Player,
newcodo01h,1980,BBWAA,385,289,59,N,Player,
kluszte01h,1980,BBWAA,385,289,50,N,Player,
cepedor01h,1980,BBWAA,385,289,48,N,Player,
darkal01h,1980,BBWAA,385,289,43,N,Player,
mazerbi01h,1980,BBWAA,385,289,33,N,Player,
larsedo01h,1980,BBWAA,385,289,31,N,Player,
howarel01h,1980,BBWAA,385,289,29,N,Player,
facero01h,1980,BBWAA,385,289,21,N,Player,
santoro01h,1980,BBWAA,385,289,15,N,Player,
cashno01h,1980,BBWAA,385,289,6,N,Player,
alouma01h,1980,BBWAA,385,289,5,N,Player,
aloufe01h,1980,BBWAA,385,289,3,N,Player,
stottme01h,1980,BBWAA,385,289,3,N,Player,
blassst01h,1980,BBWAA,385,289,2,N,Player,
hickmji02h,1980,BBWAA,385,289,1,N,Player,
jacksso01h,1980,BBWAA,385,289,1,N,Player,
mcmahdo02h,1980,BBWAA,385,289,1,N,Player,
akerja01h,1980,BBWAA,385,289,0,N,Player,
barbest01h,1980,BBWAA,385,289,0,N,Player,
bartobo01h,1980,BBWAA,385,289,0,N,Player,
boccajo01h,1980,BBWAA,385,289,0,N,Player,
brownla01h,1980,BBWAA,385,289,0,N,Player,
cannich01h,1980,BBWAA,385,289,0,N,Player,
casanpa01h,1980,BBWAA,385,289,0,N,Player,
clarkho01h,1980,BBWAA,385,289,0,N,Player,
edwarjo01h,1980,BBWAA,385,289,0,N,Player,
gagliph01h,1980,BBWAA,385,289,0,N,Player,
gosgeji01h,1980,BBWAA,385,289,0,N,Player,
huntro01h,1980,BBWAA,385,289,0,N,Player,
kennejo03h,1980,BBWAA,385,289,0,N,Player,
koscoan01h,1980,BBWAA,385,289,0,N,Player,
krausle02h,1980,BBWAA,385,289,0,N,Player,
linzyfr01h,1980,BBWAA,385,289,0,N,Player,
menkede01h,1980,BBWAA,385,289,0,N,Player,
millebo04h,1980,BBWAA,385,289,0,N,Player,
milleno01h,1980,BBWAA,385,289,0,N,Player,
murreiv01h,1980,BBWAA,385,289,0,N,Player,
pizarju01h,1980,BBWAA,385,289,0,N,Player,
rayji01h,1980,BBWAA,385,289,0,N,Player,
reichri01h,1980,BBWAA,385,289,0,N,Player,
richepe01h,1980,BBWAA,385,289,0,N,Player,
ryanmi02h,1980,BBWAA,385,289,0,N,Player,
schaapa01h,1980,BBWAA,385,289,0,N,Player,
selmadi01h,1980,BBWAA,385,289,0,N,Player,
simsdu01h,1980,BBWAA,385,289,0,N,Player,
vealebo01h,1980,BBWAA,385,289,0,N,Player,
kleinch01h,1980,Veterans,,,,Y,Player,
yawketo99h,1980,Veterans,,,,Y,Pioneer/Executive,
gibsobo01h,1981,BBWAA,401,301,337,Y,Player,
drysddo01h,1981,BBWAA,401,301,243,N,Player,
hodgegi01h,1981,BBWAA,401,301,241,N,Player,
killeha01h,1981,BBWAA,401,301,239,N,Player,
wilheho01h,1981,BBWAA,401,301,238,N,Player,
maricju01h,1981,BBWAA,401,301,233,N,Player,
foxne01h,1981,BBWAA,401,301,168,N,Player,
schoere01h,1981,BBWAA,401,301,166,N,Player,
bunniji01h,1981,BBWAA,401,301,164,N,Player,
willsma01h,1981,BBWAA,401,301,163,N,Player,
ashburi01h,1981,BBWAA,401,301,142,N,Player,
marisro01h,1981,BBWAA,401,301,94,N,Player,
kuennha01h,1981,BBWAA,401,301,93,N,Player,
howarel01h,1981,BBWAA,401,301,83,N,Player,
cepedor01h,1981,BBWAA,401,301,77,N,Player,
munsoth01h,1981,BBWAA,401,301,62,N,Player,
kluszte01h,1981,BBWAA,401,301,56,N,Player,
aparilu01h,1981,BBWAA,401,301,48,N,Player,
burdele01h,1981,BBWAA,401,301,48,N,Player,
mazerbi01h,1981,BBWAA,401,301,38,N,Player,
larsedo01h,1981,BBWAA,401,301,33,N,Player,
facero01h,1981,BBWAA,401,301,23,N,Player,
pinsova01h,1981,BBWAA,401,301,18,N,Player,
perryji01h,1981,BBWAA,401,301,6,N,Player,
mcnalda01h,1981,BBWAA,401,301,5,N,Player,
osteecl01h,1981,BBWAA,401,301,2,N,Player,
beckegl01h,1981,BBWAA,401,301,1,N,Player,
brownga01h,1981,BBWAA,401,301,1,N,Player,
cardele01h,1981,BBWAA,401,301,1,N,Player,
mcdanli01h,1981,BBWAA,401,301,1,N,Player,
northji01h,1981,BBWAA,401,301,1,N,Player,
siebeso01h,1981,BBWAA,401,301,1,N,Player,
berryke01h,1981,BBWAA,401,301,0,N,Player,
briggjo02h,1981,BBWAA,401,301,0,N,Player,
handsbi01h,1981,BBWAA,401,301,0,N,Player,
lockebo01h,1981,BBWAA,401,301,0,N,Player,
maxvida01h,1981,BBWAA,401,301,0,N,Player,
mcauldi01h,1981,BBWAA,401,301,0,N,Player,
mcdowsa01h,1981,BBWAA,401,301,0,N,Player,
fosteru99h,1981,Veterans,,,,Y,Manager,
mizejo01h,1981,Veterans,,,,Y,Player,
aaronha01h,1982,BBWAA,415,312,406,Y,Player,
robinfr02h,1982,BBWAA,415,312,370,Y,Player,
maricju01h,1982,BBWAA,415,312,305,N,Player,
killeha01h,1982,BBWAA,415,312,246,N,Player,
wilheho01h,1982,BBWAA,415,312,236,N,Player,
drysddo01h,1982,BBWAA,415,312,233,N,Player,
hodgegi01h,1982,BBWAA,415,312,205,N,Player,
aparilu01h,1982,BBWAA,415,312,174,N,Player,
bunniji01h,1982,BBWAA,415,312,138,N,Player,
schoere01h,1982,BBWAA,415,312,135,N,Player,
foxne01h,1982,BBWAA,415,312,127,N,Player,
ashburi01h,1982,BBWAA,415,312,126,N,Player,
willibi01h,1982,BBWAA,415,312,97,N,Player,
willsma01h,1982,BBWAA,415,312,91,N,Player,
marisro01h,1982,BBWAA,415,312,69,N,Player,
olivato01h,1982,BBWAA,415,312,63,N,Player,
kuennha01h,1982,BBWAA,415,312,62,N,Player,
burdele01h,1982,BBWAA,415,312,43,N,Player,
cepedor01h,1982,BBWAA,415,312,42,N,Player,
howarel01h,1982,BBWAA,415,312,40,N,Player,
larsedo01h,1982,BBWAA,415,312,32,N,Player,
mazerbi01h,1982,BBWAA,415,312,28,N,Player,
munsoth01h,1982,BBWAA,415,312,26,N,Player,
facero01h,1982,BBWAA,415,312,22,N,Player,
pinsova01h,1982,BBWAA,415,312,6,N,Player,
davisto02h,1982,BBWAA,415,312,5,N,Player,
mcnalda01h,1982,BBWAA,415,312,5,N,Player,
mcdanli01h,1982,BBWAA,415,312,3,N,Player,
petrori01h,1982,BBWAA,415,312,3,N,Player,
breweji01h,1982,BBWAA,415,312,2,N,Player,
freehbi01h,1982,BBWAA,415,312,2,N,Player,
cardele01h,1982,BBWAA,415,312,1,N,Player,
osteecl01h,1982,BBWAA,415,312,1,N,Player,
brownga01h,1982,BBWAA,415,312,0,N,Player,
harpeto01h,1982,BBWAA,415,312,0,N,Player,
johnsal01h,1982,BBWAA,415,312,0,N,Player,
johnsde01h,1982,BBWAA,415,312,0,N,Player,
jonescl01h,1982,BBWAA,415,312,0,N,Player,
northji01h,1982,BBWAA,415,312,0,N,Player,
siebeso01h,1982,BBWAA,415,312,0,N,Player,
tayloto02h,1982,BBWAA,415,312,0,N,Player,
tovarce01h,1982,BBWAA,415,312,0,N,Player,
chandha99h,1982,Veterans,,,,Y,Pioneer/Executive,
jackstr01h,1982,Veterans,,,,Y,Player,
robinbr01h,1983,BBWAA,374,281,344,Y,Player,
maricju01h,1983,BBWAA,374,281,313,Y,Player,
killeha01h,1983,BBWAA,374,281,269,N,Player,
aparilu01h,1983,BBWAA,374,281,252,N,Player,
wilheho01h,1983,BBWAA,374,281,243,N,Player,
drysddo01h,1983,BBWAA,374,281,242,N,Player,
hodgegi01h,1983,BBWAA,374,281,237,N,Player,
foxne01h,1983,BBWAA,374,281,173,N,Player,
willibi01h,1983,BBWAA,374,281,153,N,Player,
schoere01h,1983,BBWAA,374,281,146,N,Player,
bunniji01h,1983,BBWAA,374,281,138,N,Player,
kuennha01h,1983,BBWAA,374,281,77,N,Player,
willsma01h,1983,BBWAA,374,281,77,N,Player,
olivato01h,1983,BBWAA,374,281,75,N,Player,
marisro01h,1983,BBWAA,374,281,69,N,Player,
cepedor01h,1983,BBWAA,374,281,59,N,Player,
mazerbi01h,1983,BBWAA,374,281,48,N,Player,
burdele01h,1983,BBWAA,374,281,43,N,Player,
facero01h,1983,BBWAA,374,281,32,N,Player,
howarel01h,1983,BBWAA,374,281,32,N,Player,
larsedo01h,1983,BBWAA,374,281,22,N,Player,
torrejo01h,1983,BBWAA,374,281,20,N,Player,
munsoth01h,1983,BBWAA,374,281,18,N,Player,
allendi01h,1983,BBWAA,374,281,14,N,Player,
pinsova01h,1983,BBWAA,374,281,12,N,Player,
perryji01h,1983,BBWAA,374,281,7,N,Player,
powelbo01h,1983,BBWAA,374,281,5,N,Player,
sadecra01h,1983,BBWAA,374,281,2,N,Player,
giustda01h,1983,BBWAA,374,281,1,N,Player,
helmsto01h,1983,BBWAA,374,281,1,N,Player,
millafe01h,1983,BBWAA,374,281,1,N,Player,
cuellmi01h,1983,BBWAA,374,281,0,N,Player,
dierkla01h,1983,BBWAA,374,281,0,N,Player,
dobsopa01h,1983,BBWAA,374,281,0,N,Player,
downial01h,1983,BBWAA,374,281,0,N,Player,
hoernjo01h,1983,BBWAA,374,281,0,N,Player,
hundlra01h,1983,BBWAA,374,281,0,N,Player,
mayca01h,1983,BBWAA,374,281,0,N,Player,
mcmulke01h,1983,BBWAA,374,281,0,N,Player,
meltobi01h,1983,BBWAA,374,281,0,N,Player,
nolanga01h,1983,BBWAA,374,281,0,N,Player,
raderdo02h,1983,BBWAA,374,281,0,N,Player,
rojasco01h,1983,BBWAA,374,281,0,N,Player,
seguidi01h,1983,BBWAA,374,281,0,N,Player,
singebi01h,1983,BBWAA,374,281,0,N,Player,
wynnji01h,1983,BBWAA,374,281,0,N,Player,
alstowa01h,1983,Veterans,,,,Y,Manager,
kellge01h,1983,Veterans,,,,Y,Player,
aparilu01h,1984,BBWAA,403,303,341,Y,Player,
killeha01h,1984,BBWAA,403,303,335,Y,Player,
drysddo01h,1984,BBWAA,403,303,316,Y,Player,
wilheho01h,1984,BBWAA,403,303,290,N,Player,
foxne01h,1984,BBWAA,403,303,246,N,Player,
willibi01h,1984,BBWAA,403,303,202,N,Player,
bunniji01h,1984,BBWAA,403,303,201,N,Player,
cepedor01h,1984,BBWAA,403,303,124,N,Player,
olivato01h,1984,BBWAA,403,303,124,N,Player,
marisro01h,1984,BBWAA,403,303,107,N,Player,
kuennha01h,1984,BBWAA,403,303,106,N,Player,
willsma01h,1984,BBWAA,403,303,104,N,Player,
burdele01h,1984,BBWAA,403,303,97,N,Player,
mazerbi01h,1984,BBWAA,403,303,74,N,Player,
facero01h,1984,BBWAA,403,303,65,N,Player,
howarel01h,1984,BBWAA,403,303,45,N,Player,
torrejo01h,1984,BBWAA,403,303,45,N,Player,
munsoth01h,1984,BBWAA,403,303,29,N,Player,
larsedo01h,1984,BBWAA,403,303,25,N,Player,
woodwi01h,1984,BBWAA,403,303,14,N,Player,
fregoji01h,1984,BBWAA,403,303,4,N,Player,
boutoji01h,1984,BBWAA,403,303,3,N,Player,
johnsda02h,1984,BBWAA,403,303,3,N,Player,
stanlmi01h,1984,BBWAA,403,303,2,N,Player,
bailebo01h,1984,BBWAA,403,303,1,N,Player,
brilene01h,1984,BBWAA,403,303,1,N,Player,
carrocl02h,1984,BBWAA,403,303,1,N,Player,
colboji01h,1984,BBWAA,403,303,0,N,Player,
fairlro01h,1984,BBWAA,403,303,0,N,Player,
ferreri01h,1984,Veterans,,,,Y,Player,
reesepe01h,1984,Veterans,,,,Y,Player,
wilheho01h,1985,BBWAA,395,297,331,Y,Player,
brocklo01h,1985,BBWAA,395,297,315,Y,Player,
foxne01h,1985,BBWAA,395,297,295,N,Player,
willibi01h,1985,BBWAA,395,297,252,N,Player,
bunniji01h,1985,BBWAA,395,297,214,N,Player,
hunteca01h,1985,BBWAA,395,297,212,N,Player,
marisro01h,1985,BBWAA,395,297,128,N,Player,
